payment_id,order_id,payment_date,type,status,currency,gross_amount,fee_amount,customer_email,processor_batch
PAY-0202-002278,ORD-0202-02167,2026-07-05 08:18:48,charge,captured,USD,75.51,2.49,ben.weber74@example.com,BATCH-054
PAY-0202-001222,ORD-0202-01152,2026-07-22 03:55:53,charge,captured,USD,265.43,8.00,hugo.brown54@example.com,BATCH-223
PAY-0202-002649,ORD-0202-02517,2026-07-28 23:59:37,charge,pending,USD,410.36,0.00,lea.garcia21@example.com,BATCH-282
PAY-0202-000312,ORD-0202-00299,2026-07-14 23:18:01,charge,captured,USD,119.51,3.77,ben.mori6@example.com,BATCH-142
PAY-0202-001972,ORD-0202-01874,2026-07-05 19:08:56,charge,failed,USD,48.25,0.00,zoe.silva57@example.com,BATCH-052
PAY-0202-003090,ORD-0202-02944,2026-07-11 04:55:30,charge,captured,EUR,270.53,8.15,ava.levi98@example.com,BATCH-111
PAY-0202-002157,ORD-0202-02052,2026-07-06 08:10:33,charge,captured,USD,54.71,1.89,zoe.khan99@example.com,BATCH-063
PAY-0202-000484,ORD-0202-00462,2026-07-25 20:12:33,charge,captured,EUR,143.97,4.48,lea.levi30@example.com,BATCH-251
PAY-0202-002083,ORD-0202-01977,2026-07-16 05:11:40,charge,captured,USD,362.64,10.82,ava.smith54@example.com,BATCH-161
PAY-0202-001514,ORD-0202-01436,2026-07-16 11:56:30,charge,captured,USD,135.82,4.24,eli.cohen6@example.com,BATCH-162
PAY-0202-000872,ORD-0202-00823,2026-07-11 00:53:23,charge,captured,USD,329.15,9.85,nina.silva96@example.com,BATCH-111
PAY-0202-002242,ORD-0202-02130,2026-07-13 05:20:31,charge,captured,USD,318.22,9.53,lucy.mori60@example.com,BATCH-133
PAY-0202-002487,ORD-0202-02364,2026-07-29 11:49:15,refund,captured,USD,146.45,0.00,eli.patel51@example.com,BATCH-293
PAY-0202-002756,ORD-0202-02621,2026-07-22 09:05:18,charge,captured,USD,322.13,9.64,omar.novak69@example.com,BATCH-221
PAY-0202-000616,ORD-0202-00582,2026-07-16 04:01:41,charge,captured,EUR,163.44,5.04,omar.jones62@example.com,BATCH-161
PAY-0202-000224,ORD-0202-00216,2026-07-03 02:25:00,charge,captured,USD,344.97,10.30,amir.silva23@example.com,BATCH-034
PAY-0202-001751,ORD-0202-01665,2026-07-08 03:35:53,charge,captured,USD,283.66,8.53,sam.smith76@example.com,BATCH-083
PAY-0202-000656,ORD-0202-00621,2026-07-07 07:13:08,charge,captured,USD,60.32,2.05,nina.weber73@example.com,BATCH-072
PAY-0202-000203,ORD-0202-00196,2026-07-24 17:11:29,charge,captured,USD,435.11,12.92,noah.patel98@example.com,BATCH-244
PAY-0202-001370,ORD-0202-01295,2026-07-25 17:15:09,charge,captured,USD,227.63,6.90,nina.patel55@example.com,BATCH-253
PAY-0202-001500,ORD-0202-01424,2026-07-17 15:21:22,charge,captured,USD,53.12,1.84,faye.jones76@example.com,BATCH-174
PAY-0202-000233,ORD-0202-00224,2026-07-07 09:43:57,charge,captured,USD,216.20,6.57,lea.mori86@example.com,BATCH-073
PAY-0202-002868,ORD-0202-02733,2026-07-11 16:19:36,charge,captured,USD,471.29,13.97,lea.levi72@example.com,BATCH-114
PAY-0202-000549,ORD-0202-00522,2026-07-24 14:30:26,charge,captured,USD,104.34,3.33,omar.weber64@example.com,BATCH-242
PAY-0202-000497,ORD-0202-00474,2026-07-03 01:58:45,charge,captured,EUR,169.83,5.23,jack.cohen29@example.com,BATCH-033
PAY-0202-000118,ORD-0202-00111,2026-07-09 16:12:47,charge,captured,USD,355.08,10.60,max.chen6@example.com,BATCH-091
PAY-0202-001113,ORD-0202-01043,2026-07-31 20:03:32,refund,captured,USD,243.71,0.00,liam.smith85@example.com,BATCH-312
PAY-0202-002542,ORD-0202-02418,2026-07-19 07:28:13,charge,captured,USD,319.43,9.56,dana.brown7@example.com,BATCH-191
PAY-0202-000998,ORD-0202-00934,2026-07-07 21:27:51,charge,captured,USD,48.41,1.70,amir.chen64@example.com,BATCH-073
PAY-0202-002628,ORD-0202-02497,2026-07-22 13:23:49,charge,captured,USD,457.18,13.56,sam.kim75@example.com,BATCH-221
PAY-0202-000769,ORD-0202-00724,2026-07-06 00:16:15,charge,captured,USD,267.98,8.07,zoe.rossi91@example.com,BATCH-064
PAY-0202-002647,ORD-0202-02514,2026-07-01 12:45:07,charge,captured,USD,479.59,14.21,ivy.garcia76@example.com,BATCH-011
PAY-0202-000779,ORD-0202-00735,2026-07-03 03:22:00,charge,captured,USD,212.17,6.45,lea.chen12@example.com,BATCH-032
PAY-0202-001817,ORD-0202-01725,2026-07-13 09:47:23,charge,captured,USD,314.09,9.41,ava.weber7@example.com,BATCH-131
PAY-0202-001416,ORD-0202-01341,2026-07-04 12:28:23,charge,captured,USD,79.02,2.59,faye.mori92@example.com,BATCH-042
PAY-0202-002564,ORD-0202-02437,2026-07-16 10:37:36,charge,captured,USD,65.62,2.20,ben.weber3@example.com,BATCH-164
PAY-0202-002458,ORD-0202-02338,2026-07-21 18:37:13,charge,captured,USD,55.76,1.92,mia.silva61@example.com,BATCH-211
PAY-0202-001944,ORD-0202-01847,2026-07-18 03:08:11,charge,captured,USD,106.89,3.40,ivy.diaz49@example.com,BATCH-184
PAY-0202-001095,ORD-0202-01029,2026-07-08 13:58:27,charge,captured,USD,231.91,7.03,jack.cohen83@example.com,BATCH-084
PAY-0202-001203,ORD-0202-01133,2026-07-09 04:55:19,charge,captured,USD,471.27,13.97,ivy.novak27@example.com,BATCH-092
PAY-0202-001756,ORD-0202-01670,2026-07-13 18:17:52,charge,captured,USD,391.13,11.64,jack.patel2@example.com,BATCH-131
PAY-0202-002743,ORD-0202-02608,2026-07-13 09:56:59,charge,captured,USD,1522.39,44.45,mia.novak59@example.com,BATCH-131
PAY-0202-000714,ORD-0202-00675,2026-07-18 05:45:58,charge,captured,USD,208.77,6.35,noah.cohen7@example.com,BATCH-181
PAY-0202-001873,ORD-0202-01778,2026-07-21 02:29:47,charge,captured,USD,303.84,9.11,amir.silva53@example.com,BATCH-213
PAY-0202-002683,ORD-0202-02552,2026-07-03 15:58:27,charge,captured,USD,148.67,4.61,eli.kim52@example.com,BATCH-032
PAY-0202-002196,ORD-0202-02085,2026-07-07 18:45:56,charge,failed,EUR,251.44,0.00,hugo.smith13@example.com,BATCH-072
PAY-0202-001268,ORD-0202-01197,2026-07-10 07:42:43,charge,captured,USD,383.84,11.43,noah.diaz25@example.com,BATCH-102
PAY-0202-002838,ORD-0202-02703,2026-07-14 22:48:03,charge,captured,USD,300.09,9.00,noah.khan15@example.com,BATCH-141
PAY-0202-001399,ORD-0202-01323,2026-07-21 02:28:15,charge,captured,USD,327.55,9.80,faye.garcia28@example.com,BATCH-213
PAY-0202-001656,ORD-0202-01575,2026-07-03 13:54:21,charge,captured,USD,342.11,10.22,lea.weber42@example.com,BATCH-032
PAY-0202-002212,ORD-0202-02101,2026-07-27 00:03:57,charge,captured,USD,199.20,6.08,ben.mori62@example.com,BATCH-274
PAY-0202-002923,ORD-0202-02783,2026-07-21 12:47:06,charge,captured,USD,253.23,7.64,ava.jones2@example.com,BATCH-211
PAY-0202-003011,ORD-0202-02873,2026-07-22 13:18:45,charge,captured,USD,30.56,1.19,eli.brown64@example.com,BATCH-223
PAY-0202-001609,ORD-0202-01528,2026-07-16 13:35:11,charge,captured,USD,176.32,5.41,eli.mori99@example.com,BATCH-161
PAY-0202-003069,ORD-0202-02924,2026-07-07 03:47:59,charge,captured,USD,192.10,5.87,ava.chen6@example.com,BATCH-071
PAY-0202-002559,ORD-0202-02432,2026-07-10 18:08:40,charge,captured,USD,125.62,3.94,mia.khan48@example.com,BATCH-104
PAY-0202-001727,ORD-0202-01642,2026-07-09 02:16:43,charge,captured,USD,458.33,13.59,lea.novak59@example.com,BATCH-091
PAY-0202-002763,ORD-0202-02629,2026-07-02 22:42:58,charge,captured,USD,414.39,12.32,dana.smith75@example.com,BATCH-023
PAY-0202-003131,ORD-0202-02983,2026-07-04 13:38:21,charge,captured,USD,168.47,5.19,hugo.brown71@example.com,BATCH-043
PAY-0202-002067,ORD-0202-01962,2026-07-29 02:24:14,charge,pending,EUR,176.38,0.00,dana.brown5@example.com,BATCH-293
PAY-0202-001884,ORD-0202-01789,2026-07-29 14:19:49,charge,captured,EUR,476.02,14.10,jack.weber46@example.com,BATCH-292
PAY-0202-002654,ORD-0202-02522,2026-07-16 22:13:24,charge,captured,USD,2862.58,83.31,faye.garcia46@example.com,BATCH-164
PAY-0202-002435,ORD-0202-02318,2026-07-19 04:12:28,charge,captured,USD,174.77,5.37,nina.rossi57@example.com,BATCH-192
PAY-0202-002198,ORD-0202-02086,2026-07-16 23:33:08,charge,captured,USD,2317.47,67.51,zoe.silva30@example.com,BATCH-163
PAY-0202-000221,ORD-0202-00213,2026-07-06 23:46:27,charge,captured,USD,208.77,6.35,lea.mori52@example.com,BATCH-064
PAY-0202-001703,ORD-0202-01619,2026-07-29 11:03:59,charge,captured,USD,179.45,5.50,ben.rossi65@example.com,BATCH-293
PAY-0202-001892,ORD-0202-01796,2026-07-12 03:34:46,charge,captured,USD,477.60,14.15,noah.novak92@example.com,BATCH-124
PAY-0202-000818,ORD-0202-00772,2026-07-29 12:09:55,charge,captured,USD,195.96,5.98,hugo.smith97@example.com,BATCH-293
PAY-0202-000131,ORD-0202-00124,2026-07-24 14:43:22,charge,captured,USD,372.66,11.11,dana.smith81@example.com,BATCH-241
PAY-0202-003087,ORD-0202-02941,2026-07-16 17:01:54,refund,captured,USD,362.38,0.00,sam.chen62@example.com,BATCH-163
PAY-0202-001133,ORD-0202-01065,2026-07-23 14:58:48,charge,pending,USD,431.43,0.00,faye.cohen15@example.com,BATCH-233
PAY-0202-002126,ORD-0202-02020,2026-07-21 03:51:50,charge,captured,USD,426.42,12.67,jack.smith13@example.com,BATCH-213
PAY-0202-002005,ORD-0202-01905,2026-07-29 22:41:48,charge,captured,USD,59.18,2.02,mia.levi76@example.com,BATCH-291
PAY-0202-001257,ORD-0202-01186,2026-07-02 02:01:45,charge,captured,USD,376.08,11.21,nina.silva94@example.com,BATCH-021
PAY-0202-000797,ORD-0202-00752,2026-07-28 09:44:14,charge,captured,EUR,309.07,9.26,liam.smith35@example.com,BATCH-283
PAY-0202-000944,ORD-0202-00884,2026-07-24 16:12:10,charge,captured,USD,273.54,8.23,faye.chen21@example.com,BATCH-241
PAY-0202-001906,ORD-0202-01810,2026-07-07 10:33:01,charge,captured,EUR,2882.40,83.89,mia.mori38@example.com,BATCH-073
PAY-0202-000844,ORD-0202-00797,2026-07-12 08:01:34,charge,captured,USD,262.61,7.92,ivy.smith83@example.com,BATCH-123
PAY-0202-000990,ORD-0202-00927,2026-07-12 03:42:11,charge,captured,USD,64.11,2.16,omar.brown44@example.com,BATCH-124
PAY-0202-001909,ORD-0202-01813,2026-07-08 15:32:27,charge,captured,USD,140.35,4.37,qa+580@qa.internal,BATCH-081
PAY-0202-002094,ORD-0202-01988,2026-07-17 11:24:41,charge,captured,USD,75.64,2.49,omar.mori78@example.com,BATCH-173
PAY-0202-001553,ORD-0202-01473,2026-07-06 07:54:24,charge,captured,USD,39.50,1.45,sam.garcia18@example.com,BATCH-062
PAY-0202-000637,ORD-0202-00604,2026-07-06 17:39:08,charge,captured,USD,71.84,2.38,amir.patel34@example.com,BATCH-062
PAY-0202-001536,ORD-0202-01457,2026-07-24 20:06:09,charge,captured,USD,426.89,12.68,dana.diaz90@example.com,BATCH-242
PAY-0202-002545,ORD-0202-02420,2026-07-20 21:54:11,charge,captured,USD,15.02,0.74,hugo.silva54@example.com,BATCH-204
PAY-0202-002830,ORD-0202-02695,2026-07-08 08:56:11,charge,captured,USD,461.48,13.68,liam.levi93@example.com,BATCH-081
PAY-0202-002739,ORD-0202-02605,2026-07-14 03:18:17,charge,failed,USD,32.32,0.00,liam.patel19@example.com,BATCH-143
PAY-0202-001652,ORD-0202-01571,2026-07-11 22:31:33,charge,captured,USD,272.44,8.20,faye.cohen23@example.com,BATCH-114
PAY-0202-002817,ORD-0202-02683,2026-07-29 18:59:07,charge,captured,USD,67.71,2.26,liam.diaz59@example.com,BATCH-294
PAY-0202-003031,ORD-0202-02888,2026-07-17 10:24:57,charge,captured,USD,358.19,10.69,liam.garcia91@example.com,BATCH-172
PAY-0202-001819,ORD-0202-01727,2026-07-13 14:55:30,charge,captured,USD,377.71,11.25,rosa.chen59@example.com,BATCH-131
PAY-0202-000736,ORD-0202-00694,2026-07-01 16:22:46,charge,captured,USD,223.96,6.79,liam.kim88@example.com,BATCH-014
PAY-0202-003144,ORD-0202-02996,2026-07-25 01:51:26,charge,captured,USD,196.41,6.00,ivy.novak56@example.com,BATCH-251
PAY-0202-000111,ORD-0202-00103,2026-07-21 11:21:34,charge,captured,USD,356.90,10.65,dana.khan26@example.com,BATCH-214
PAY-0202-001288,ORD-0202-01216,2026-07-26 20:19:02,charge,captured,USD,220.39,6.69,liam.novak22@example.com,BATCH-262
PAY-0202-002738,ORD-0202-02604,2026-07-11 00:51:23,charge,captured,USD,120.20,3.79,ivy.silva24@example.com,BATCH-111
PAY-0202-000117,ORD-0202-00110,2026-07-17 20:44:19,charge,captured,USD,187.18,5.73,mia.jones95@example.com,BATCH-173
PAY-0202-002085,ORD-0202-01980,2026-07-27 15:37:26,charge,captured,USD,121.27,3.82,sam.patel27@example.com,BATCH-273
PAY-0202-002633,ORD-0202-02502,2026-07-03 20:29:50,charge,captured,USD,48.50,1.71,faye.chen94@example.com,BATCH-033
PAY-0202-002888,ORD-0202-02752,2026-07-17 14:55:51,charge,captured,EUR,42.01,1.52,amir.smith56@example.com,BATCH-173
PAY-0202-001318,ORD-0202-01246,2026-07-05 22:06:32,charge,captured,EUR,333.52,9.97,faye.levi59@example.com,BATCH-053
PAY-0202-002826,ORD-0202-02691,2026-07-29 22:51:13,charge,captured,USD,253.93,7.66,sam.diaz8@example.com,BATCH-294
PAY-0202-000847,ORD-0202-00799,2026-07-07 10:31:56,charge,captured,USD,117.11,3.70,lucy.chen18@example.com,BATCH-073
PAY-0202-001062,ORD-0202-00993,2026-07-29 13:52:30,charge,captured,USD,268.59,8.09,ivy.garcia78@example.com,BATCH-293
PAY-0202-000023,ORD-0202-00020,2026-07-20 02:03:03,charge,captured,USD,216.47,6.58,ben.kim81@example.com,BATCH-202
PAY-0202-002891,ORD-0202-02755,2026-07-04 23:43:17,charge,captured,EUR,164.74,5.08,amir.mori98@example.com,BATCH-041
PAY-0202-002074,ORD-0202-01969,2026-07-18 06:47:09,charge,captured,USD,314.43,9.42,eli.kim4@example.com,BATCH-183
PAY-0202-001058,ORD-0202-00989,2026-07-07 14:59:43,charge,captured,USD,340.08,10.16,rosa.mori34@example.com,BATCH-071
PAY-0202-001381,ORD-0202-01305,2026-07-26 07:21:38,charge,captured,USD,310.36,9.30,ivy.rossi2@example.com,BATCH-264
PAY-0202-001773,ORD-0202-01685,2026-07-05 10:54:28,charge,captured,USD,222.69,6.76,mia.cohen89@example.com,BATCH-052
PAY-0202-001992,ORD-0202-01892,2026-07-20 19:47:03,charge,captured,USD,227.11,6.89,nina.jones14@example.com,BATCH-204
PAY-0202-002924,ORD-0202-02784,2026-07-17 05:51:02,charge,captured,USD,337.08,10.08,zoe.jones38@example.com,BATCH-171
PAY-0202-002911,ORD-0202-02771,2026-07-15 21:06:53,refund,captured,EUR,321.64,0.00,qa+507@qa.internal,BATCH-154
PAY-0202-001051,ORD-0202-00981,2026-07-26 11:05:58,charge,captured,EUR,414.23,12.31,lucy.jones90@example.com,BATCH-263
PAY-0202-003082,ORD-0202-02937,2026-07-07 07:26:36,charge,captured,USD,16.36,0.77,dana.diaz12@example.com,BATCH-073
PAY-0202-003148,ORD-0202-00090,2026-07-19 21:16:39,charge,captured,USD,418.25,12.43,jack.silva38@example.com,BATCH-RP6
PAY-0202-000125,ORD-0202-00118,2026-07-20 15:53:36,charge,captured,USD,233.38,7.07,omar.mori17@example.com,BATCH-204
PAY-0202-002603,ORD-0202-02473,2026-07-26 00:53:17,charge,captured,USD,89.96,2.91,liam.patel3@example.com,BATCH-261
PAY-0202-000618,ORD-0202-00584,2026-07-13 07:41:36,charge,captured,USD,388.04,11.55,nina.jones36@example.com,BATCH-132
PAY-0202-000043,ORD-0202-00039,2026-07-06 18:05:42,charge,captured,EUR,118.75,3.74,dana.weber8@example.com,BATCH-062
PAY-0202-002593,ORD-0202-02464,2026-07-04 00:55:33,charge,pending,USD,411.16,0.00,sam.weber54@example.com,BATCH-041
PAY-0202-000211,ORD-0202-00204,2026-07-20 17:41:41,charge,captured,USD,427.62,12.70,nina.cohen92@example.com,BATCH-202
PAY-0202-001880,ORD-0202-01785,2026-07-17 14:52:50,charge,captured,EUR,39.96,1.46,liam.brown54@example.com,BATCH-172
PAY-0202-002008,ORD-0202-01908,2026-07-15 17:47:43,charge,captured,USD,111.26,3.53,faye.rossi41@example.com,BATCH-153
PAY-0202-002784,ORD-0202-02649,2026-07-14 16:19:53,charge,captured,USD,467.13,13.85,sam.weber69@example.com,BATCH-142
PAY-0202-001966,ORD-0202-01869,2026-07-12 00:55:38,charge,captured,USD,402.84,11.98,lea.garcia73@example.com,BATCH-124
PAY-0202-002262,ORD-0202-02150,2026-07-09 00:09:31,charge,captured,USD,176.80,5.43,zoe.garcia93@example.com,BATCH-094
PAY-0202-001581,ORD-0202-01501,2026-07-02 16:39:57,charge,captured,USD,266.65,8.03,zoe.diaz60@example.com,BATCH-022
PAY-0202-002315,ORD-0202-02202,2026-07-15 00:54:52,charge,captured,USD,29.30,1.15,zoe.novak55@example.com,BATCH-154
PAY-0202-000064,ORD-0202-00060,2026-07-09 23:56:05,charge,captured,USD,216.26,6.57,max.patel30@example.com,BATCH-093
PAY-0202-003068,ORD-0202-02923,2026-07-18 16:18:48,charge,captured,USD,366.82,10.94,lea.levi18@example.com,BATCH-181
PAY-0202-001878,ORD-0202-01783,2026-07-19 07:57:41,charge,captured,USD,126.27,3.96,liam.cohen50@example.com,BATCH-191
PAY-0202-001646,ORD-0202-01565,2026-07-17 10:26:40,charge,captured,USD,300.47,9.01,zoe.diaz44@example.com,BATCH-171
PAY-0202-001314,ORD-0202-01242,2026-07-19 13:30:49,charge,captured,USD,88.77,2.87,max.cohen76@example.com,BATCH-191
PAY-0202-002575,ORD-0202-02446,2026-07-26 12:00:41,charge,captured,USD,444.51,13.19,max.weber30@example.com,BATCH-261
PAY-0202-001669,ORD-0202-01588,2026-07-07 23:22:21,charge,captured,EUR,309.90,9.29,lucy.chen98@example.com,BATCH-071
PAY-0202-000719,ORD-0202-00679,2026-07-16 05:19:55,charge,captured,USD,910.01,26.69,max.chen65@example.com,BATCH-161
PAY-0202-001910,ORD-0202-01814,2026-07-24 09:42:29,charge,captured,USD,328.79,9.83,dana.cohen27@example.com,BATCH-243
PAY-0202-000830,ORD-0202-00785,2026-07-18 23:07:18,charge,captured,USD,419.21,12.46,amir.chen31@example.com,BATCH-183
PAY-0202-000389,ORD-0202-00374,2026-07-05 06:27:13,charge,captured,USD,352.60,10.53,faye.cohen62@example.com,BATCH-053
PAY-0202-000113,ORD-0202-00105,2026-07-25 15:58:55,charge,captured,USD,138.56,4.32,max.jones89@example.com,BATCH-254
PAY-0202-001512,ORD-0202-01434,2026-07-03 19:31:29,charge,captured,EUR,110.26,3.50,lucy.patel88@example.com,BATCH-031
PAY-0202-000149,ORD-0202-00142,2026-07-30 17:25:44,charge,captured,EUR,398.79,11.86,nina.silva65@example.com,BATCH-301
PAY-0202-001640,ORD-0202-01558,2026-07-17 21:03:48,charge,captured,USD,135.81,4.24,mia.levi58@example.com,BATCH-173
PAY-0202-001663,ORD-0202-01582,2026-07-12 10:25:24,charge,captured,USD,227.63,6.90,noah.jones99@example.com,BATCH-124
PAY-0202-001003,ORD-0202-00938,2026-07-28 12:22:27,charge,captured,USD,151.37,4.69,rosa.kim17@example.com,BATCH-283
PAY-0202-002808,ORD-0202-02674,2026-07-15 08:41:27,charge,captured,USD,400.07,11.90,nina.levi35@example.com,BATCH-153
PAY-0202-000971,ORD-0202-00909,2026-07-07 04:36:43,charge,captured,USD,396.88,11.81,dana.garcia36@example.com,BATCH-073
PAY-0202-002338,ORD-0202-02222,2026-07-25 05:52:33,charge,captured,USD,20.95,0.91,dana.mori96@example.com,BATCH-254
PAY-0202-002735,ORD-0202-02602,2026-07-06 07:18:06,charge,captured,EUR,56.80,1.95,omar.brown1@example.com,BATCH-061
PAY-0202-002721,ORD-0202-02588,2026-07-04 14:24:00,charge,captured,USD,227.64,6.90,eli.levi4@example.com,BATCH-042
PAY-0202-002401,ORD-0202-02285,2026-07-06 18:25:35,charge,captured,USD,397.60,11.83,ivy.smith10@example.com,BATCH-064
PAY-0202-001617,ORD-0202-01535,2026-07-28 10:40:48,charge,failed,USD,341.21,0.00,ben.rossi50@example.com,BATCH-283
PAY-0202-001572,ORD-0202-01491,2026-07-21 22:13:24,charge,captured,EUR,404.07,12.02,dana.rossi57@example.com,BATCH-211
PAY-0202-000746,ORD-0202-00703,2026-07-10 13:52:42,charge,captured,EUR,52.21,1.81,rosa.brown38@example.com,BATCH-103
PAY-0202-001336,ORD-0202-01263,2026-07-02 23:39:29,charge,captured,USD,387.77,11.55,lea.patel54@example.com,BATCH-022
PAY-0202-002179,ORD-0202-02070,2026-07-10 15:58:02,charge,captured,USD,365.96,10.91,mia.weber46@example.com,BATCH-102
PAY-0202-002901,ORD-0202-02764,2026-07-07 22:47:43,charge,captured,EUR,22.57,0.95,mia.diaz56@example.com,BATCH-072
PAY-0202-000459,ORD-0202-00439,2026-07-29 02:11:18,charge,captured,USD,1976.18,57.61,zoe.mori38@example.com,BATCH-293
PAY-0202-001665,ORD-0202-01584,2026-07-15 07:31:34,charge,captured,USD,283.62,8.52,ava.khan59@example.com,BATCH-151
PAY-0202-001608,ORD-0202-01527,2026-07-09 04:45:41,charge,captured,USD,154.00,4.77,lucy.novak91@example.com,BATCH-091
PAY-0202-000412,ORD-0202-00393,2026-07-23 22:37:41,charge,captured,USD,390.79,11.63,faye.rossi37@example.com,BATCH-232
PAY-0202-000899,ORD-0202-00845,2026-07-25 08:02:19,charge,captured,USD,125.80,3.95,max.garcia34@example.com,BATCH-254
PAY-0202-003076,ORD-0202-02932,2026-07-20 07:32:53,charge,captured,USD,84.03,2.74,dana.diaz95@example.com,BATCH-202
PAY-0202-001952,ORD-0202-01856,2026-07-10 10:46:30,charge,captured,USD,291.77,8.76,jack.cohen84@example.com,BATCH-101
PAY-0202-001934,ORD-0202-01837,2026-07-14 06:12:58,charge,captured,USD,202.53,6.17,lucy.levi52@example.com,BATCH-142
PAY-0202-000884,ORD-0202-00832,2026-07-18 11:35:32,charge,captured,USD,361.71,10.79,dana.garcia42@example.com,BATCH-183
PAY-0202-002147,ORD-0202-02041,2026-07-05 15:27:39,charge,captured,USD,239.43,7.24,dana.mori70@example.com,BATCH-052
PAY-0202-002444,ORD-0202-02326,2026-07-07 22:54:57,charge,captured,USD,146.09,4.54,dana.mori66@example.com,BATCH-072
PAY-0202-001584,ORD-0202-01504,2026-07-08 05:16:26,charge,captured,USD,345.68,10.32,ivy.smith59@example.com,BATCH-084
PAY-0202-002905,ORD-0202-02767,2026-07-24 20:39:50,charge,captured,EUR,453.26,13.44,mia.rossi66@example.com,BATCH-243
PAY-0202-000322,ORD-0202-00308,2026-07-28 19:13:12,charge,captured,USD,109.42,3.47,jack.smith8@example.com,BATCH-282
PAY-0202-002127,ORD-0202-02021,2026-07-19 04:52:32,charge,captured,USD,137.08,4.28,ivy.diaz83@example.com,BATCH-192
PAY-0202-002803,ORD-0202-02669,2026-07-23 03:42:44,charge,captured,USD,29.93,1.17,nina.diaz89@example.com,BATCH-232
PAY-0202-001945,ORD-0202-01848,2026-07-12 02:32:11,charge,captured,USD,410.05,12.19,qa+392@qa.internal,BATCH-121
PAY-0202-001096,ORD-0202-01030,2026-07-03 17:40:16,charge,captured,EUR,228.83,6.94,ben.diaz19@example.com,BATCH-033
PAY-0202-001025,ORD-0202-00959,2026-07-22 22:12:39,charge,captured,USD,457.07,13.56,liam.mori60@example.com,BATCH-222
PAY-0202-000669,ORD-0202-00634,2026-07-05 13:20:50,charge,captured,USD,302.76,9.08,nina.novak62@example.com,BATCH-054
PAY-0202-000142,ORD-0202-00134,2026-07-14 08:58:52,charge,captured,USD,192.66,5.89,jack.weber51@example.com,BATCH-141
